site		Wakatobi Dive Resort, Sulawesi, Indonesia
date		09/04/06
time		AM
depth		21.5
divetime	71
tank		alu
pressure	180
volume		15
air		EAN32
kilos		5
suit		shorty
buddy		Kim-Vy Tran
guide		Iman
link		https://katzgraber.org/album/album45/index.html
tech		None
comments	Beautiful reef trenches. Saw nudi branches, puffer, bat fish.
############################################################################
id		73
location	The Zoo
site		Wakatobi Dive Resort, Sulawesi, Indonesia
date		09/04/06
time		NI
depth		24.1
divetime	62
tank		alu
pressure	160
volume		15
air		EAN32
kilos		5
suit		long 3:2
buddy		Kim-Vy Tran
guide		Sofie
link		https://katzgraber.org/album/album45/index.html
tech		None
comments	Saw leaf scorpion fish, octopus, cuttle fish, lobsters.
############################################################################
id		74
location	Pinky's
site		Wakatobi Dive Resort, Sulawesi, Indonesia
date		10/04/06
time		AM
depth		27.5
divetime	72
tank		alu
pressure	170
volume		15
air		EAN32
kilos		5
suit		shorty
buddy		Kim-Vy Tran
guide		Sofie
link		https://katzgraber.org/album/album45/index.html
tech		None
comments	Saw turtle, nudi branches, large lionfish, banded puffer
############################################################################
id		75
location	Table Coral City
site		Wakatobi Dive Resort, Sulawesi, Indonesia
date		10/04/06
time		AM
depth		24.8
divetime	73
tank		alu
pressure	180
volume		15
air		EAN32
kilos		5
suit		shorty
buddy		Kim-Vy Tran
guide		Sofie
link		https://katzgraber.org/album/album45/index.html
tech		None
comments	Saw pygmy sea horses, clown fish, large schools of fish
############################################################################
id		76
location	Roma
site		Wakatobi Dive Resort, Sulawesi, Indonesia
date		10/04/06
time		PM
depth		16.1
divetime	79
tank		alu
pressure	150
volume		15
air		EAN32
kilos		5
suit		shorty
buddy		Kim-Vy Tran
guide		Sofie
link		https://katzgraber.org/album/album45/index.html
tech		None
comments	Beautiful site: saw clownfish, filefish, ribbon eels, Arabian boxfish, puffers, sea snake (!), moray eel, leaf scorpion fish, scorpion fish
############################################################################
id		77
location	Dunia Baru (New World)
site		Wakatobi Dive Resort, Sulawesi, Indonesia
date		11/04/06
time		AM
depth		20.1
divetime	71
tank		alu
pressure	170
volume		15
air		EAN32
kilos		5
suit		shorty
buddy		Kim-Vy Tran
guide		Sofie
link		https://katzgraber.org/album/album45/index.html
tech		None
comments	Saw a steephead parrotfish, garden eels, nudi branches, lion fish, clown fish, large puffers.
############################################################################
id		78
location	Teluk Waitii
site		Wakatobi Dive Resort, Sulawesi, Indonesia
date		11/04/06
time		PM
depth		20.7
divetime	75
tank		alu
pressure	180
volume		15
air		EAN32
kilos		5
suit		shorty
buddy		Kim-Vy Tran
guide		Sofie
link		https://katzgraber.org/album/album45/index.html
tech		None
comments	Saw some interesting nudi branches, sea snakes, moray eels, blue ribbon eel, ghost pipe fish (after dive)
############################################################################
id		79
location	Blade
site		Wakatobi Dive Resort, Sulawesi, Indonesia
date		12/04/06
time		AM
depth		27.0
divetime	77
tank		alu
pressure	180
volume		15
air		EAN32
kilos		5
suit		shorty
buddy		Kim-Vy Tran
guide		Sofie
link		https://katzgraber.org/album/album45/index.html
tech		None
comments	Interesting ridge topology. Saw blue-spotted puffer, nudi branches, scorpionfish
############################################################################
id		80
location	Batfish Wall
site		Wakatobi Dive Resort, Sulawesi, Indonesia
date		12/04/06
time		AM
depth		18.1
divetime	73
tank		alu
pressure	180
volume		15
air		EAN32
kilos		5
suit		shorty
buddy		Kim-Vy Tran
guide		Sofie
link		https://katzgraber.org/album/album45/index.html
tech		None
comments	Should be called 'Nudibranch Wall'. Saw several nudibranches, huge puffer.
############################################################################
id		81
location	Magnifica
site		Wakatobi Dive Resort, Sulawesi, Indonesia
date		12/04/06
time		PM
depth		25.1
divetime	69
tank		alu
pressure	160
volume		15
air		EAN32
kilos		5
suit		shorty
buddy		Kim-Vy Tran
guide		Sofie
link		https://katzgraber.org/album/album45/index.html
tech		None
comments	Great site! Saw pygmy sea horses, several nudibranches and 3 large cuttlefish.
############################################################################
id		82
location	Taluk Maya
site		Wakatobi Dive Resort, Sulawesi, Indonesia
date		13/04/06
time		NI
depth		9.7
divetime	27
tank		alu
pressure	60
volume		15
air		EAN32
kilos		5
suit		long 3:2
buddy		Kim-Vy Tran
guide		Sofie
link		https://katzgraber.org/album/album45/index.html
tech		None
comments	Saw mandarin fish. Had to cancel dive because of ear problems.
############################################################################
id              83
location        Blue Pools 
site            Heron Island, Australia
date            14/12/06
time            AM
depth           17.3
divetime        53
tank            alu
pressure        150
volume          11
air             Air
kilos           6
suit            long 3:2
buddy           Kim-Vy Tran
guide           Sam
link            https://katzgraber.org/album/album50/index.html
tech            None
comments        Saw two large turtles, large puffer, school of snappers, nudibranch.
############################################################################
id              84
location        Heron Bommie
site            Heron Island, Australia
date            14/12/06
time            AM
depth           15.3
divetime        53
tank            alu
pressure        150
volume          11
air             Air
kilos           6
suit            long 3:2
buddy           Some guy
guide           Sam 
link            https://katzgraber.org/album/album50/index.html
tech            None
comments        Saw 4m Manta Ray (great!) Wobegong Shark, large puffer, two nudibranches, school of fish.
############################################################################
id              85
location        Tenements 1
site            Heron Island, Australia
date            14/12/06
time            PM
depth           14.8
divetime        47
tank            alu
pressure        120
volume          11
air             Air
kilos           6
suit            long 3:2
buddy           Kim-Vy Tran
guide           Joel
link            https://katzgraber.org/album/album50/index.html
tech            None
comments        Saw two turtles, one with a remora on the back, several clown fish.
############################################################################
id              86
location        Coral Cascades
site            Heron Island, Australia
date            15/12/06
time            AM
depth           14.8
divetime        47
tank            alu
pressure        150
volume          11
air             Air
kilos           6
suit            long 3:2
buddy           Kim-Vy Tran
guide           Michael 
link            https://katzgraber.org/album/album50/index.html
tech            None
comments        Saw two turtles, several nudibranches, glass fish, large stingray.
############################################################################
id              87
location        Tenements 2
site            Heron Island, Australia
date            15/12/06
time            PM
depth           15.7
divetime        51
tank            alu
pressure        150
volume          11
air             Air
kilos           6
suit            long 3:2
buddy           Kim-Vy Tran
guide           Lauren
link            https://katzgraber.org/album/album50/index.html
tech            None
comments        Saw turtles, flatworms, beautiful nudies, some anemone fish, reefshark.
############################################################################
id              88
location        Pam's Bommie
site            Heron Island, Australia
date            15/12/06
time            NI
depth           13.8
divetime        43
tank            alu
pressure        100
